9.6021,26.8,26.267,13.735,27.909,14.33,27.182,23.573,12.171,26.421,22.291,7.8195,24.994,19.589,29.255,17.163,17.179,11.866,23.644,26.232,14.741,19.489,22.638,23.616,0,16.837,11.275,16.2,20.608,22.078,26.327,12.244,22.686,17.938,24.066,19.834,20.222,24.916,22.184,15.805,13.313,21.875,20.239,20.117,18.342,22.737,18.88,20.495,16.045,10.59,19.34,15.576,20.225,18.26,14.895,22.038,20.417,17.084,13.866,18.144,16.364,19.988,17.966,16.736,20.015,20.742,20.135,16.926,16.156,16.507,18.076,18.665,12.092,15.932,11.442,16.317,20.3,15.313,17.702,21.638,18.738,17.787,18.066,17.774,19.224,16.621,19.018,17.36
15.028,18.025,15.499,8.173,16.439,12.387,16.927,15.634,11.217,15.526,14.75,12.983,18.244,16.294,19.362,8.7508,7.9396,13.79,16.428,16.056,6.5587,10.485,16.827,15.928,16.837,0,19.033,9.8938,14.319,14.686,15.002,10.695,16.134,14.099,16.979,11.24,16.771,15.858,20.044,7.8757,10.6,13.05,16.936,18.882,9.3502,16.427,9.0161,16.591,9.0857,13.277,17.229,9.4122,14.794,16.236,9.5645,17.576,17.717,12.798,12.126,13.615,13.69,15.812,9.067,20.563,13.993,15.755,13.776,14.903,17.153,14.041,12.557,14.48,13.755,13.661,18.468,11.013,14.423,12.316,19.291,15.269,15.047,14.122,14.138,19.091,15.055,15.917,15.248,16.576
12.951,27.152,26.99,17.576,28.636,16.023,27.701,24.332,14.787,26.416,22.973,12.743,25.419,20.252,30.259,19.804,19.446,14.552,26.792,27.15,17.887,21.034,23.451,23.86,11.275,19.033,0,17.343,22.304,22.604,24.294,15.082,22.332,19.41,22.738,20.721,23.186,23.565,22.825,18.441,17.672,22.533,22.205,21.481,18.314,24.033,20.669,22.205,16.191,13.695,20.585,18.586,22.308,18.49,17.457,21.87,21.084,19.163,17.034,18.696,18.484,20.591,19.457,15.37,19.729,20.923,20.692,16.849,16.112,17.057,18.553,18.556,15.204,17.248,11.519,17.981,20.546,18.228,16.759,21.639,20.024,18.542,18.205,16.229,19.996,17.53,20.312,16.773
14.159,19.728,16.633,9.1887,23.94,15.387,23.478,16.354,10.209,17.194,15.642,12.271,19.746,18.096,24.619,8.6833,8.4808,12.877,18.174,16.897,6.974,11.138,16.436,17.61,16.2,9.8938,17.343,0,14.821,15.607,28.668,9.6422,14.831,12.428,16.882,10.495,13.49,17.961,20.578,8.2891,10.842,14.493,17.583,18.977,10.666,15.664,10.101,16.903,9.063,13.047,17.131,8.1621,14.417,13.087,8.6723,17.592,15.271,14.34,11.618,14.26,13.728,14.95,10.864,19.375,14.997,15.461,13.728,15.162,18.097,12.42,12.835,14.963,12.259,14.631,17.045,10.733,14.913,12.163,18.845,15.033,15.881,14.975,13.815,19.04,13.689,16.447,15.751,17.501
18.786,12.971,7.8493,14.749,10.64,20.683,11.513,8.8554,16.955,10.963,8.8396,22.425,14.514,12.51,15.701,15.357,15.006,25.553,12.125,10.267,14.001,16.234,11.737,12.857,20.608,14.319,22.304,14.821,0,12.91,9.0668,18.035,19.367,14.273,17.154,16.561,14.24,20.264,20.488,17.996,18.404,20.862,20.176,22.175,16.876,17.64,16.842,18.605,17.84,20.654,13.689,16.745,11.384,13.124,16.636,19.605,13.484,10.808,18.714,12.293,14.416,17.307,18.39,23.305,12.374,16.624,12.897,14.968,17.468,12.049,11.293,13.227,24.399,13.361,25.041,20.487,13.921,19.951,19.73,15.416,12.931,10.421,13.512,20.362,11.345,17.245,11.027,17.297
18.565,9.0668,14.103,20.069,12.833,24.276,16.833,12.582,16.108,15.944,8.6176,23.426,19.342,20.659,10.949,14.151,14.68,19.487,14.992,13.464,16.362,13.853,10.422,15.75,22.078,14.686,22.604,15.607,12.91,0,11.514,19.629,10.866,12.84,11.046,18.23,11.189,11.813,16.298,18.319,19.182,9.1963,10.465,14.366,18.023,10.412,17.593,13.862,18.331,20.766,9.4614,17.931,11.653,10.778,18.015,12.215,13.393,11.978,20.208,13.282,14.388,12.539,18.661,25.803,10.693,11.36,10.718,17.33,19.761,12.449,13.238,12.594,25.409,15.807,26.488,24.193,11.713,20.143,23.443,14.532,13.929,11.938,12.001,22.709,11.111,18.856,12.403,19.821
27.398,9.0337,11.681,19.479,10.169,23.65,11.411,7.1429,26.548,9.8302,8.5363,27.723,15.181,14.985,12.962,14.034,14.231,25.34,10.436,8.3132,15.123,14.918,12.092,14.22,26.327,15.002,24.294,28.668,9.0668,11.514,0,19.487,18.495,14.196,19.81,17.58,13.196,19.072,19.778,19.338,19.754,18.375,19.971,22.449,18.2,16.886,17.944,19.959,18.856,22.736,16.125,23.868,10.936,14.77,17.678,21.489,13.226,12.211,24.46,14.672,15.148,19.758,19.424,26.21,13.868,17.588,15.038,17.607,19.606,13.432,13.823,15.547,25.506,17.25,27.039,24.66,17.034,25.324,22.106,17.747,14.335,13.517,15.415,21.874,15.761,18.882,14.01,19.264
12.042,20.059,17.696,9.0365,18.549,12.71,19.535,17.797,9.9136,18.473,16.923,9.9865,18.935,17.234,21.618,11.519,10.787,11.841,18.053,18.832,10.308,13.092,18.967,16.588,12.244,10.695,15.082,9.6422,18.035,19.629,19.487,0,16.593,17.795,15.959,14.38,17.065,19.298,21.906,9.1096,8.6464,16.621,19.115,16.235,13.009,16.672,11.114,18.661,9.4476,9.7242,17.299,12.643,17.071,15.397,8.4596,16.529,20.037,15.04,10.753,13.966,15.921,18.08,11.1,18.97,17.023,14.69,15.698,15.178,15.754,14.349,14.363,17.114,11.786,14.452,15.84,11.616,17.739,12.634,19.118,17.194,16.202,14.993,15.828,19.176,17.756,15.082,15.943,16.805
17.919,13.407,20.042,18.265,20.235,25.684,21.419,20.265,14.956,18.098,11.554,17.471,24.521,24.429,13.966,13.838,16.162,19.932,23.378,17.833,17.256,15.024,10.487,17.597,22.686,16.134,22.332,14.831,19.367,10.866,18.495,16.593,0,12.677,9.6494,19.556,12.262,11.512,14.638,18.717,19.035,10.336,12.245,10.858,19.9,9.4449,19.801,10.551,19.173,20.948,11.077,18.858,14.854,11.714,19.764,9.5222,15.204,13.729,20.78,14.109,14.992,12.739,20.286,25.28,11.906,10.814,11.69,17.881,21.154,14.156,14.747,13.539,21.482,17.405,24.098,20.617,11.946,20.618,25.444,13.315,14.98,14.604,12.628,24.885,11.53,20.739,14.11,21.289
17.77,13.552,14.431,13.984,15.265,21.306,15.676,12.898,14.07,14.356,11.101,16.335,18.384,17.154,15.943,12.197,15.893,16.887,14.734,13.796,11.896,13.626,11.836,15.575,17.938,14.099,19.41,12.428,14.273,12.84,14.196,17.795,12.677,0,13.099,15.037,10.504,16.863,14.039,16.23,16.444,13.601,16.003,18.19,17.07,10.719,17.042,16.734,15.622,18.082,12.331,14.897,14.118,10.314,16.656,14.804,13.432,13.143,17.812,12.914,12.123,14.537,16.359,23.751,12.345,13.275,12.692,16.457,19.369,14.369,12.957,12.754,18.538,15.788,20.645,16.257,13.199,17.271,22.641,13.55,14.137,14.811,11.361,21.517,12.428,18.235,13.445,19.287
