15.647,12.956,15.234,17.538,21.892,20.707,13.587,12.492,13.252,10.699,10.087,14.148,9.1277,12.888,15.618,12.556,15.667,11.975,12.924,10.465,0,10.014,7.7468,11.472,8.8679,9.7306,12.482,16.751,14.058,11.842,10.333,17.761,12.65,14.654,16.555,12.679,10.241,8.7425,10.847,8.9753,10.829,13.667,15.623,10.936,9.6556,8.8406,11.446,11.587,10.039,8.3854,9.0574,7.4842,8.2543,10.406,12.336,10.873,15.849,8.8276,9.3435,10.395,21.831,12.404,8.9943,11.847,14.199,15.23,10.341,18.253,15.288,15.387,18.527,16.724,19.157,17.273,13.625,10.376,15.74,11.715,9.3959,15.199,8.6417,19.751,15.556,19.718,14.453,17.624,19.238,17.327,19.567,16.335,18.059,19.103
11.924,20.993,10.973,11.611,23.264,11.34,9.7671,10.757,18.666,9.8118,21.997,11.389,21.813,9.9596,15.668,17.928,11.427,11.491,18.182,11.022,10.014,0,10.413,8.4569,10.105,11.807,18.763,19.395,17.541,17.054,9.8708,21.384,11.801,18.552,17.979,17.51,9.4266,10.162,15.7,10.485,15.958,16.884,17.352,15.429,9.8726,8.3885,15.644,14.33,12.299,12.699,14.213,12.145,12.204,15.248,16.202,16.489,19.915,14.688,15.135,15.493,27.294,17.561,15.852,17.34,17.603,19.342,13.195,22.506,17.358,19.156,20.736,21.101,20.2,19.944,17.962,10.874,20.255,13.279,12.179,18.718,10.585,20.342,19.574,20.778,18.088,20.915,20.186,20.547,20.391,20.147,20.03,19.81
12.872,13.763,8.915,13.024,22.417,16.246,8.4674,9.8429,16.159,9.1073,8.7949,11.865,8.4325,10.111,14.406,14.93,11.986,10.321,15.075,8.2437,7.7468,10.413,0,12.116,9.1003,9.9315,15.741,16.872,14.287,14.209,9.3007,18.705,12.222,15.474,16.645,14.825,9.3818,10.733,10.533,9.0104,11.168,17.387,19.145,10.756,8.9407,7.4767,13.916,13.715,11.238,11.78,10.681,8.8121,9.4103,9.2173,16.226,13.472,19.422,11.789,11.157,11.818,25.467,14.859,12.668,14.404,19.995,21.396,12.748,20.767,20.005,21.74,21.52,20.748,21.334,21.232,21.022,7.8493,22,9.4098,9.667,18.766,9.0453,22.526,19.842,23.192,19.22,20.54,21.648,20.283,22.468,19.728,20.456,20.971
11.564,22.083,11.769,11.948,24.526,13.481,11.03,10.627,18.098,10.871,18.918,9.8215,20.838,9.6519,15.661,17.401,11.652,12.868,18.827,10.969,11.472,8.4569,12.116,0,11.287,11.953,18.102,19.737,17.141,16.946,9.0919,21.295,13.208,18.97,19.479,18.097,9.4215,11.851,14.233,11.672,15.732,19.777,18.804,19.338,11.528,11.012,15.677,16.237,14.59,13.169,13.256,12.768,10.659,11.412,19.843,19.789,22.636,14.314,14.027,19.467,25.18,20.599,15.825,20.993,21.041,21.916,13.798,22.506,19.935,21.737,22.606,23.725,23.05,22.498,20.822,12.726,22.958,14.702,12.996,20.361,12.576,23.28,21.02,23.342,20.37,22.713,21.956,22.994,22.429,22.968,22.81,22.829
11.414,19.975,9.0554,12.3,22.148,17.646,9.2112,10.222,17.269,11.778,19.969,10.591,19.482,10.341,11.488,16.462,11.648,12.251,17.636,9.1669,8.8679,10.105,9.1003,11.287,0,10.576,18.348,17.493,17.258,17.19,6.6551,19.551,10.313,15.287,16.053,20.374,7.2423,9.698,11.203,8.726,13.265,19.784,18.582,14.937,8.2578,7.2134,14.478,13.793,11.279,12.721,11.805,9.7993,8.9073,10.156,19.28,19.856,21.077,13.284,14.975,14.387,28.088,19.509,14.09,20.012,21.615,22.123,13.14,20.817,22.094,21.798,21.758,20.918,22.262,21.721,21.34,9.2584,21.985,11.457,11.702,21.713,11.823,22.151,22.486,22.795,22.292,22.801,21.607,21.965,22.762,21.894,22.429,22.012
13.625,12.643,10.858,12.451,24.252,15.603,9.2809,13.752,15.491,8.9533,8.2729,11.241,9.192,10.169,17.381,15.847,13.34,10.239,16.691,8.1716,9.7306,11.807,9.9315,11.953,10.576,0,15.454,20.719,11.9,15.13,12.573,20.699,14.761,17.919,18.647,14.813,10.979,11.249,10.786,10.245,9.2531,17.425,18.173,13.918,9.2093,10.209,12.973,13.263,10.617,10.546,8.6727,9.1887,9.3887,10.323,16.751,13.866,19.484,10.311,12.654,12.508,24.682,15.545,11.413,14.26,18.35,20.874,10.699,20.888,19.795,20.915,21.917,21.099,22.54,20.041,21.373,10.069,21.104,10.71,12.144,21.164,10.794,22.483,19.442,22.691,19.076,20.969,22.805,20.476,22.693,20.372,21.034,21.244
19.932,14.198,18.217,23.704,22.636,24.999,18.164,19.159,11.142,16.003,12.936,23.486,11.358,18.129,15.821,11.889,21.069,17.198,11.476,14.48,12.482,18.763,15.741,18.102,18.348,15.454,0,14.718,17.055,11.872,19.925,14.719,18.642,13.165,14.864,11.945,19.792,12.374,13.196,12.331,13.737,12.547,15.515,10.217,13.699,14.704,15.101,14.276,13.606,10.287,12.217,11.957,13.66,14.598,12.402,9.619,11.469,9.4838,10.622,10.969,20.59,10.824,11.663,12.773,12.597,11.537,12.991,14.263,12.112,12.345,14.363,12.76,14.591,11.309,11.846,14.021,10.806,16.509,11.046,13.319,11.241,14.188,11.884,14.032,12.41,12.689,11.938,12.415,17.447,11.863,13.822,13.389
21.1,16.799,19.108,22.642,21.213,24.626,19.293,18.317,15.504,19.145,16.881,24.794,15.112,18.93,14.466,15.07,23.074,20.914,14.081,18.722,16.751,19.395,16.872,19.737,17.493,20.719,14.718,0,19.892,17.554,20.556,7.2223,14.264,11.264,10.705,18.427,19.532,15.089,17.557,17.959,18.072,17.915,17.966,17.816,18.526,19.055,18.329,18.876,16.722,17.739,17.96,17.153,18.33,19.584,17.226,16.802,16.703,16.904,16.304,16.744,24.586,16.17,15.998,17.79,15.405,16.433,17.208,18.734,15.549,16.237,15.797,16.807,15.984,15.85,15.595,16.974,17.341,17.479,14.759,14.376,14.683,17,15.248,18.213,16.389,16.648,15.961,16.703,15.817,17.093,16.01,16.317
22.213,17.431,16.036,17.155,20.188,18.94,15.105,18.951,16.61,13.806,8.8921,16.648,11.001,21.328,18.022,13.604,21.547,15.832,16.399,14.045,14.058,17.541,14.287,17.141,17.258,11.9,17.055,19.892,0,10.879,22.076,21.512,21.537,20.873,21.926,12.024,23.789,14.588,13.344,14.733,9.9448,15.717,16.887,13.466,12.352,16.153,13.665,15.903,13.315,11.849,10.656,12.615,14.914,11.783,14.138,14.939,17.251,11.868,11.735,11.311,23.724,14.936,11.306,11.609,18.057,17.693,13.202,19.79,17.178,17.381,20.042,18.007,18.075,16.796,17.871,14.195,16.882,14.377,12.33,17.628,14.135,17.478,17.323,17.324,16.847,17.313,19.091,16.75,20.372,17.264,18.318,17.47
22.705,12.963,17.435,24.186,21.142,25.548,18.691,17.974,12.143,13.361,9.3067,24.28,8.1526,18.33,18.185,10.089,22.065,15.803,11.567,12.993,11.842,17.054,14.209,16.946,17.19,15.13,11.872,17.554,10.879,0,20.953,18.45,20.236,18.808,19.193,7.309,21.404,12.228,10.5,14.139,9.5338,8.7997,10.93,10.11,18.623,19.65,9.0595,15.028,12.461,9.5465,10.322,11.433,18.999,11.939,6.782,9.2779,11.695,8.9645,9.9324,7.8213,19.251,8.7246,8.2115,8.622,10.782,12.859,11.662,13.834,12.125,11.967,13.64,13.287,13.744,12.451,11.536,12.882,12.295,12.842,9.8972,13.196,11.959,13.552,11.682,14.597,11.729,12.944,14.455,12.684,15.034,12.396,15.271,13.265
7.5707,22.185,9.548,7.7749,22.36,11.144,9.6968,9.1887,18.816,10.638,21.475,8.0263,21.222,6.9577,12.507,18.785,8.1073,11.645,19.976,10.639,10.333,9.8708,9.3007,9.0919,6.6551,12.573,19.925,20.556,22.076,20.953,0,23.629,11.536,17.529,18.807,22.118,9.7847,11.724,12.93,11.659,19.101,19.658,19.981,19.565,10.127,8.0505,19.722,15.552,15.18,14.21,13.703,12.115,9.7883,13.893,20.038,20.963,23.685,14.555,13.981,20.205,26.602,21.804,20.654,21.371,21.807,23.152,13.06,23.88,21.254,22.963,24.139,24.11,24.164,22.998,21.568,11.391,23.278,13.969,12.127,20.873,11.769,24.2,22.713,24.58,20.874,23.967,23.735,23.795,24.515,23.554,24.037,23.668
23.677,17.946,21.304,24.43,20.544,25.102,20.948,19.891,16.87,20.073,18.866,25.545,16.631,20.338,16.434,17.893,24.151,21.563,15.439,19.664,17.761,21.384,18.705,21.295,19.551,20.699,14.719,7.2223,21.512,18.45,23.629,0,15.016,10.491,9.3214,19.226,20.832,18.379,19.3,19.271,19.871,20.07,19.267,20.16,20.879,20.737,19.545,19.876,18.213,19.94,20.012,19.15,19.536,21.223,19.471,18.361,17.175,19.229,18.037,18.002,24.682,17.705,17.677,18.813,16.995,16.273,18.431,18.671,16.901,17.993,16.552,17.411,16.889,16.04,15.791,19.401,17.053,18.774,18.642,16.062,17.193,16.867,16.783,19.158,18.18,17.263,16.989,16.706,16.366,17.153,17.352,16.735
11.34,21.768,11.367,9.6089,19.893,14.733,11.809,8.5104,18.841,12.766,20.614,10.765,21.587,11.751,13.015,17.579,12.02,14.868,19.041,13.294,12.65,11.801,12.222,13.208,10.313,14.761,18.642,14.264,21.537,20.236,11.536,15.016,0,15.417,15.715,22.586,10.986,12.807,16.754,13.736,23.217,20.318,20.957,20.678,13.201,10.3,20.222,18.004,15.8,16.033,21.924,13.394,12.669,20.636,20.521,21.156,23.308,16.537,15.558,20.389,27.418,21.73,20.775,21.323,21.291,22.364,14.779,23.999,21.294,22.969,23.423,23.584,24.012,22.556,21.351,12.87,22.76,12.812,13.95,20.662,12.243,24.158,22.394,24.126,21.772,23.41,23.322,22.981,23.888,23.352,23.46,23.847
18.743,19.876,18.055,20.14,17.341,21.509,17.88,16.366,16.076,18.007,19.143,20.904,19.083,17.496,11.286,16.025,18.355,19.566,15.924,15.808,14.654,18.552,15.474,18.97,15.287,17.919,13.165,11.264,20.873,18.808,17.529,10.491,15.417,0,7.6332,18.602,13.541,19.368,19.075,19.665,19.183,16.277,17.869,19.259,20.024,20.049,19.844,22.269,19.123,19.603,19.273,18.497,19.312,21,16.98,16.844,19.46,18.644,21.034,16.657,27.11,16.484,17.423,17.894,17.378,17.166,21.54,19.575,17.481,19.668,18.802,19.487,19.916,18.287,17.443,19.426,19.198,18.978,17.821,15.775,18.738,19.65,16.121,20.575,19.65,19.679,19.184,19.563,19.507,19.797,19.908,19.665
19.577,19.433,18.529,19.087,16.291,20.411,19.081,17.078,17.693,18.21,18.749,20.436,16.876,19.03,11.757,16.25,19.204,20.818,15.559,17.462,16.555,17.979,16.645,19.479,16.053,18.647,14.864,10.705,21.926,19.193,18.807,9.3214,15.715,7.6332,0,19.61,15.496,19.069,19.529,19.758,20.199,18.401,17.573,17.158,19.225,17.862,20.112,20.113,18.909,19.508,20.477,19.34,19.034,20.886,19.008,18.043,17.881,18.904,16.547,17.145,25.691,18.323,17.46,18.878,18.683,17.223,18.28,20.24,17.756,18.214,17.388,16.774,17.341,16.352,15.898,17.003,17.801,17.126,17.251,16.194,17.505,16.856,17.347,18.354,18.355,17.652,17.701,17.149,17.656,17.622,17.189,17.048
23.868,14.336,17.523,24.067,22.825,26.421,19.621,18.832,14.137,14.408,10.772,24.891,9.2158,19.392,19.951,10.267,23.154,16.001,13.525,13.625,12.679,17.51,14.825,18.097,20.374,14.813,11.945,18.427,12.024,7.309,22.118,19.226,22.586,18.602,19.61,0,21.992,13.576,12.188,13.89,10.654,12.117,12.637,11.989,19.986,22.212,10.981,17.763,12.816,9.5053,11.394,12.675,20.044,13.807,9.5637,10.158,13.099,10.077,11.474,10.008,20.024,9.7206,8.913,8.29,12.152,13.189,12.977,14.775,13.672,12.094,14.64,13.688,13.678,13.586,12.003,16.171,12.282,14.248,11.43,15.057,12.497,13.008,13.036,14.432,13.094,14.402,14.521,13.658,16.126,12.726,14.94,13.521
9.8558,22.295,9.4906,8.8981,22.255,10.496,10.433,8.4085,18.221,9.4342,22.547,7.8147,22.421,7.3572,13.49,18.413,10.338,10.101,19.696,10.622,10.241,9.4266,9.3818,9.4215,7.2423,10.979,19.792,19.532,23.789,21.404,9.7847,20.832,10.986,13.541,15.496,21.992,0,10.683,12.225,9.2711,13.413,22.5,21.901,14.969,8.8573,7.6886,13.899,15.205,12.176,13.814,12.592,11.02,9.138,11.358,23.769,23.051,24.123,13.565,13.266,15.248,30.092,22.877,14.697,24.161,24.691,23.473,12.943,23.092,24.203,24.388,24.273,24.16,23.967,23.839,23.716,10.738,24.028,11.584,12.478,24.348,10.243,24.671,23.95,23.997,24.384,24.88,23.981,24.312,24.299,24.435,24.58,24.372
