0,11.775,13.086,14.626,15.385,10.795,11.013,13.736,14.761,14.647,13.012,11.007,11.608,12.965,10.461,9.588,8.8374,11.346,15.658,16.656,8.8023,9.5789,11.158,18.308,10.419,10.695,12.033,14.888,14.981,17.995,12.57,10.537,14.359,14.556,13.874,14.228,17.009,12.668,12.606,12.468,10.96,16.106,13.73,14.2,10.485,11.199,16.504,17.53,10.981,27.076,21.075,19.382,9.0415,17.918,11.23,18.782,15.462,9.4426,23.116,11.366,10.628,17.151,15.642,21.275,13.349,15.018,12.484,13.601,10.143,12.034,15.447,14.499,13.882,19.597,10.436,15.824,11.209,12.908,13.161,13.192,23.061,17.652,13.549,15.615,18.913,9.6915,13.945,12.344,11.919,11.257,15.881,13.588,11.814,12.135,15.455,12.157,12.849,10.451,15.99,17.226,16.376,16.111,10.22,9.5755,15.969,14.356,16.564,16.959
11.775,0,8.2491,12.827,10.229,8.675,10.581,11.911,13.473,14.062,14.355,7.3525,9.1603,13.45,12.349,10.302,9.3506,7.6018,10.094,13.924,11.902,12.362,11.992,20.731,9.2861,10.194,11.543,14.629,13.984,12.427,13.758,11.323,13.667,18.595,12.038,11.551,10.794,10.127,11.803,8.4641,10.975,15.738,14.397,13.985,10.346,9.8667,16.014,16.66,10.558,21.343,17.889,19.413,10.068,12.239,8.8343,15.849,14.362,9.9479,18.377,10.803,9.54,14.152,14.018,21.445,12.838,13.579,12.4,12.465,10.86,12,11.346,13.888,12.409,17.282,10.804,12.327,12.522,12.335,11.253,12.853,22.434,17.679,13.193,16.166,17.31,11.378,12.172,11.578,12.01,10.036,15.253,11.79,11.76,11.115,15.538,11.826,13.208,9.5755,16.96,16.676,12.414,15.792,9.7411,10.178,15.73,13.462,16.7,13.419
13.086,8.2491,0,11.994,8.5582,5.4541,10.76,12.645,12.724,14.737,14.635,6.5222,7.9288,12.289,11.84,10.512,8.5284,6.7837,10.116,9.187,11.798,10.822,10.749,18.979,9.8808,9.0217,11.719,12.631,13.759,10.138,13.357,10.81,13.93,17.28,11.964,9.3727,10.578,8.4072,9.1103,9.3771,8.6317,15.432,7.3154,13.149,9.9287,9.5166,15.843,16.25,9.2579,24.175,16.406,15.884,9.1038,11.545,8.6745,15.141,13.933,9.3641,21.011,11.866,9.0767,9.2275,12.363,21.634,11.448,13.652,11.094,12.828,10.257,11.168,10.91,13.359,12.933,16.902,10.379,12.333,12.657,11.639,11.464,13.011,21.237,17.755,12.408,15.383,16.068,11.238,12.339,10.963,11.888,11.347,15.813,11.757,11.222,10.76,14.274,11.571,12.311,10.194,16.834,16.913,12.815,14.741,10.427,8.8062,15.713,12.479,16.479,13.654
14.626,12.827,11.994,0,11.693,10.262,11.469,12.142,14.279,13.524,13.601,11.719,9.9332,12.52,11.411,12.105,11.887,10.916,13.522,13.969,13.448,11.581,11.181,19.727,8.9385,9.5785,11.556,9.7675,13.789,12.489,13.314,10.108,10.941,17.871,9.7333,14.343,13.507,9.5687,10.428,11.212,9.8602,13.228,13.95,11.686,9.9728,12.038,16.269,16.901,13.659,17.365,16.572,16.528,12.257,11.664,12.142,13.85,11.89,12.303,16.911,11.036,12.966,11.695,13.942,22.287,13.834,13.079,12.727,11.94,14.311,9.483,14.49,13.485,13.688,17.835,12.122,13.27,13.525,10.964,10.242,11.783,22.701,16.963,11.686,15.403,13.532,13.181,11.7,12.453,11.438,12.044,15.534,12.148,12.336,11.664,13.729,12.44,11.008,11.547,16.605,15.095,14.773,13.384,11.941,13.52,15.956,10.555,15.986,12.255
15.385,10.229,8.5582,11.693,0,10.866,11.884,13.722,16.154,16.052,15.315,10.474,10.635,14.174,12.264,12.245,11.411,11.87,11.454,12.728,12.58,13.052,13.306,19.852,11.987,10.926,12.435,15.915,14.625,7.5674,14.317,12.282,15.367,15.741,13.561,13.846,12.748,11.597,12.946,11.828,10.893,17.17,11.855,11.566,11.547,11.975,16.62,16.291,11.346,17.245,16.534,17.114,11.098,10.295,10.404,12.774,15.544,11.852,13.61,11.609,10.337,11.253,11.391,20.268,12.439,14.883,12.024,14.178,11.928,12.532,13.952,13.154,14.406,12.933,12.001,11.563,13.211,13.472,12.307,14.586,23.429,14.635,13.482,13.88,19.237,12.233,10.543,13.212,12.005,12.338,14.041,12.464,12.978,11.765,15.808,12.204,13.024,11.596,17.409,12.241,9.928,14.305,10.844,11.925,13.366,13.474,13.237,12.824
10.795,8.675,5.4541,10.262,10.866,0,9.4965,11.904,12.018,14.151,13.139,5.9722,6.8105,11.957,10.372,9.553,7.1204,7.223,8.5536,11.866,10.471,9.4444,9.856,19.098,9.1775,8.3684,11.633,11.99,13.69,9.7673,12.55,9.2464,13.525,15.176,11.672,9.5151,9.7326,7.1263,9.299,9.3773,7.5143,15.905,8.1124,13.934,9.3441,9.4358,15.654,16.595,9.4444,21.048,18.969,15.333,9.1402,11.751,8.5894,14.295,14.312,9.735,14.038,10.333,8.9281,9.9496,13.673,23.972,12.457,12.9,10.173,12.028,8.7259,10.664,11.167,14.473,13.234,19.192,10.1,11.785,11.777,11.341,10.308,11.956,20.935,17.846,11.878,16.226,17.312,10.014,13.134,11.296,11.145,11.03,15.49,11.651,10.889,10.487,14.647,10.265,11.84,10.065,18.433,15.978,12.684,17.049,9.9417,8.7668,14.824,11.431,17.776,16.323
11.013,10.581,10.76,11.469,11.884,9.4965,0,8.2484,15.344,11.981,10.019,10.316,10.58,10.167,7.9913,8.8783,9.0202,9.6169,12.015,13.642,7.4157,9.7601,8.2912,16.202,8.4837,8.2484,8.6659,13.132,11.328,11.812,10.588,7.9041,11.26,13.472,9.7804,14.546,13.376,11.688,14.187,10.812,9.9429,16.749,10.439,11.273,9.4344,8.5753,13.642,19.138,10.075,19.461,21.663,19.802,10.504,12.939,10.041,15.05,12.794,10.102,17.049,11.186,9.7288,11.011,16.24,24.015,14.085,11.412,8.5269,10.154,11.445,10.733,13.117,20.673,16.361,22.1,10.972,13.908,9.6087,11.07,10.378,10.537,29.808,17.789,9.2206,20.443,17.952,9.4305,17.18,13.512,10.511,10.834,17.748,13.039,10.216,9.469,12.296,10.633,10.231,10.27,20.974,17.964,15.582,19.829,10.964,11.352,15.488,12.224,19.319,13.555
13.736,11.911,12.645,12.142,13.722,11.904,8.2484,0,16.575,12.019,11.104,11.279,12.992,10.456,9.1061,9.5568,11.929,10.787,13.544,16.037,9.3441,11.769,9.2946,18.186,8.8349,9.1227,10.477,11.469,12.535,13.905,11.18,9.3062,9.8074,13.856,8.4139,15.607,14.752,12.017,15.682,11.242,12.801,16.502,12.816,11.164,9.9882,9.858,14.094,17.71,12.016,19.961,20.581,21.632,12.105,12.891,12.092,14.651,12.097,11.353,16.832,13.04,10.903,12.373,15.979,25.36,17.118,11.188,10.876,9.8821,13.229,12.09,14.818,18.242,16.148,20.687,10.604,16.57,11.201,11.623,10.879,10.82,28.467,17.838,10.125,19.406,17.63,11.725,15.372,15.363,9.749,12.784,17.247,13.946,12.376,10.85,13.821,11.662,10.253,11.477,16.657,15.532,15.855,19.721,11.006,13.032,14.807,13.329,16.734,14.818
14.761,13.473,12.724,14.279,16.154,12.018,15.344,16.575,0,14.13,15.737,15.362,13.205,15.825,13.334,14.238,13.495,11.912,23.787,18.429,14.19,12.464,12.81,17.808,13.567,12.406,14.026,14.954,16.319,20.607,13.949,15.11,16.653,16.35,13.908,13.792,19.466,13.353,10.298,10.062,16.397,14.253,17.236,15.335,13.851,11.942,16.206,15.535,11.314,27.077,18.473,22.331,12.919,15.975,13.106,20.881,15.307,12.833,24.293,13.697,13.505,16.014,20.373,22.978,13.287,16.058,14.625,14.881,14.597,14.075,11.843,15.69,16.007,23.463,14.418,13.248,14.104,13.257,13.35,14.265,19.356,20.663,14.227,15.005,15.029,14.689,13.843,11.33,13.132,12.705,16.094,12.055,12.895,11.458,14.868,12.128,12.712,12.202,15.602,18.997,15.642,14.357,12.77,12.056,15.673,13.012,19.43,13.391
14.647,14.062,14.737,13.524,16.052,14.151,11.981,12.019,14.13,0,10.078,20.28,18.242,13.587,13.892,18.596,18.308,18.502,21.161,20.663,12.693,13.915,11.812,17.755,15.873,15.657,17.226,11.282,18.906,19.883,11.563,15.782,10.856,13.879,10.31,21.014,22.081,16.717,19.586,16.033,19.974,14.315,19.7,16.174,15.791,18.004,13.769,22.978,19.338,26.171,22.518,27.636,17.663,18.933,18.339,20.212,12.604,18.511,21.98,14.452,18.096,19.357,24.203,26.353,18.697,11.37,18.623,12.195,19.535,13.216,18.366,19.769,19.467,25.566,18.362,18.596,14.649,12.621,12.34,11.163,27.392,20.083,10.311,13.868,14.359,18.483,17.078,16.958,12.017,15.816,16.346,12.884,15.314,14.899,13.681,14.462,10.051,16.227,17.588,19.109,18.963,15.635,16.464,20.265,18.193,12.613,18.935,13.051
